UserName,Embedded_text,Likes,Retweets,Tweet URL
@kazimhc19,"مارگلہ جنگلات میں آگ لگا کرTiktokبنانے والیTiktokerڈولی کہ خلاف FIRکٹ گئی پر گرفتاری ابھی تک عمل میں لائی نہیں گئی۔ ہوسکتا ہے یہ بھی کسی وزیر یا مشیر کہ بنگلے کی زیننت بن کر چھپ گئی ہو جس طرح حریم شاہ اپنیTiktokمیں PMHouseکہ دروازے کو لاتیں مار کرPTI کی پناہ میں رہتی تھی۔
#Dolly
1
4
12",4,12,https://twitter.com/kazimhc19/status/1526924854401847299
@kazimhc19,"پاکستان جیسے ملک میں ایک لڑکے، دو بھائی، باپ بیٹے، 2دوستوں کو فیملی تک نہیں سمجھا جاتا. مختلف مالز، پکنک پوائنٹس اور پارک میں یہ بول کر جانے سے منع کیا جاتا کہ فیملی کہ بغیر اجازت نہیں!وہاں ایک اکیلی لڑکی نے مارگلہ ہلز کو آگ لگا دی۔۔عقل کی کمی ہے یا شعور کی؟
#Dolly #MargallaHills
8",,8,https://twitter.com/kazimhc19/status/1526939722605551617
@kazimhc19,"مذہبی بحث میں نے کی ہی نہیں،

فالتو عقل مجھ میں تھی ہی نہیں..
11",,11,https://twitter.com/kazimhc19/status/1526907248164982786
@mindless_umar,"Started making vlogs 
7
15",,15,https://twitter.com/mindless_umar/status/1524843452160172032
@mindless_umar,"Nothing hurts more than friends 
7
22",,22,https://twitter.com/mindless_umar/status/1524826650524909568
@mindless_umar,"Friends having trust issues<<<<<<<
2
6",,6,https://twitter.com/mindless_umar/status/1524824326771331072
@mindless_umar,"You shouldn't beg for someone's importance  ......
2
8",,8,https://twitter.com/mindless_umar/status/1524827983458054145
@mindless_umar,"Bruh reach
2
10",,10,https://twitter.com/mindless_umar/status/1524802482400276480
@mindless_umar,"Mood is off vro 
3
9",,9,https://twitter.com/mindless_umar/status/1524810682394361859
@mindless_umar,"Ye lip sync kesy kr lety hain log mujh sy tw nhi hota 
2
1
12",1,12,https://twitter.com/mindless_umar/status/1524791174426464256
@mindless_umar,"Ek time tha jb yha log janty thy mujh
3
8",,8,https://twitter.com/mindless_umar/status/1524810299005870080
@mindless_umar,"How can you all do spaces 
3
18",,18,https://twitter.com/mindless_umar/status/1525051094170206208
@mindless_umar,"Jummah Mubarak 
2
8",,8,https://twitter.com/mindless_umar/status/1525043808978739202
@mindless_umar,"Sometimes all i think about is youuuu
2
1
17",1,17,https://twitter.com/mindless_umar/status/1525929833687044097
@mindless_umar,"Now we are just someday that we used to know
13",,13,https://twitter.com/mindless_umar/status/1525910727420260352
@mindless_umar,"Ok bro
4
1
14",1,14,https://twitter.com/mindless_umar/status/1525890984541769728
@mindless_umar,"Sometimes loving someone isn't enough
1
16",1,16,https://twitter.com/mindless_umar/status/1525914583826894850
@mindless_umar,"Name your drop, something for
16
21",,21,https://twitter.com/mindless_umar/status/1525852594182459393
@mindless_umar,"Ever called stranger by your friend???? It hurts broo
14",,14,https://twitter.com/mindless_umar/status/1525918063199236096
@mindless_umar,"don’t get too much attached, they never stay.
3
16",,16,https://twitter.com/mindless_umar/status/1525854039719972864
@mindless_umar,"Chand chand
8",,8,https://twitter.com/mindless_umar/status/1525873652662779905
@mindless_umar,"Smoll accounts should get more attention 
2
1
11",1,11,https://twitter.com/mindless_umar/status/1525833431657095169
@mindless_umar,"Your hobby?
5
11",,11,https://twitter.com/mindless_umar/status/1525894698656665600
@mindless_umar,"Morning 
1
11",,11,https://twitter.com/mindless_umar/status/1525802182645231617
@mindless_umar,"#oldProfilePic
10
1
27",1,27,https://twitter.com/mindless_umar/status/1525882366287396865
@mindless_umar,"Sooraj sooraj
1
5",,5,https://twitter.com/mindless_umar/status/1525871966363713539
@mindless_umar,"What is wrong with my account
2
13",,13,https://twitter.com/mindless_umar/status/1526241605665046528
@mindless_umar,"Tired of fixing my life
2
13",,13,https://twitter.com/mindless_umar/status/1526249424736878594
@mindless_umar,"I turned off my alarm at 7am and slept again for just 5 minutes and after 5 minutes i woke up and it's 11:40  how is this even possible 
1
11",,11,https://twitter.com/mindless_umar/status/1526092268708454400
@mindless_umar,"Soty woty q nhi ho???
7
23",,23,https://twitter.com/mindless_umar/status/1526322830064996352
@mindless_umar,"Morning haseen peeps
5
9",,9,https://twitter.com/mindless_umar/status/1526088642254585857
@mindless_umar,"Mujh sy zyada idr koi ignore nhi hota 
8
4
20",4,20,https://twitter.com/mindless_umar/status/1526262293012660225
@mindless_umar,"Singles ki kami nhi yaha
5",,5,https://twitter.com/mindless_umar/status/1526215963141718016
@mindless_umar,"Dua krein aj barish ho
1
3",,3,https://twitter.com/mindless_umar/status/1526143342047899656
@mindless_umar,"We don't talk anymore
7
1
20",1,20,https://twitter.com/mindless_umar/status/1526636864777891846
@mindless_umar,"Cat babies are cute
1
6",,6,https://twitter.com/mindless_umar/status/1526657786750312448
@mindless_umar,"It's hard for me to make friends with me being me :))
1
1
9",1,9,https://twitter.com/mindless_umar/status/1526665848789815296
@mindless_umar,"Life is so boring these daysss
3
9",,9,https://twitter.com/mindless_umar/status/1526521014871633921
@mindless_umar,"It's alright to not be fineee
10",,10,https://twitter.com/mindless_umar/status/1526676661504290828
@mindless_umar,"Wearing black dress in summer is a bad decision
6
24",,24,https://twitter.com/mindless_umar/status/1526550716705296389
@mindless_umar,"Anyone up for crying session??
4
1
11",1,11,https://twitter.com/mindless_umar/status/1526665965295091713
@mindless_umar,"Post malone>>>>
5",,5,https://twitter.com/mindless_umar/status/1526680815467380738
@mindless_umar,"No one:

Every newbie girl after joining twitter , tweeting be like: 
"" WhatsApp pr add ho?""
"" Neck kiss or french kiss?""
"" Snap chat pr add Hona?""
"" Are you single?""
10
20",,20,https://twitter.com/mindless_umar/status/1526948425022984192
@mindless_umar,"Yawrr someone please tell me how to take mirror selfies 
5
17",,17,https://twitter.com/mindless_umar/status/1526944399040598016
@mindless_umar,"People really enjoy to make others beg and cry:))
1
11",,11,https://twitter.com/mindless_umar/status/1526966306725056512
@mindless_umar,"Some people know how to ignore, Mujh bhi sikha do
3
1
16",1,16,https://twitter.com/mindless_umar/status/1526967621031174144
@mindless_umar,"Morning from uni
2
12",,12,https://twitter.com/mindless_umar/status/1526774686809456641
@mindless_umar,"Moon from my window >>>>>>
9",,9,https://twitter.com/mindless_umar/status/1527044451100680192
@mindless_umar,"Frnds jitna close ho utna zyada wala hurt krta hai
4
10",,10,https://twitter.com/mindless_umar/status/1526987184875909120
@mindless_umar,"Huhhhhhhhh
1
6",,6,https://twitter.com/mindless_umar/status/1526980388404576263
